recipe_id,user_id,rating
recipe-16,user-41,2.0
recipe-16,user-42,3.0
recipe-16,user-43,2.0
recipe-16,user-44,4.0
recipe-16,user-45,4.0
recipe-16,user-46,4.0
recipe-16,user-48,4.0
recipe-16,user-49,4.0
recipe-16,user-50,4.0
recipe-16,user-51,4.0
recipe-16,user-52,4.0
recipe-16,user-53,4.0
recipe-16,user-54,4.0
recipe-16,user-55,4.0
recipe-16,user-56,4.0
recipe-16,user-57,4.0
recipe-16,user-59,4.0
recipe-16,user-60,4.0
recipe-16,user-7,0.0
recipe-160,user-1,4.0
recipe-160,user-11,2.5
recipe-160,user-12,3.0
recipe-160,user-14,4.0
recipe-160,user-15,4.0
recipe-160,user-16,0.0
recipe-160,user-18,1.0
recipe-160,user-2,2.5
recipe-160,user-21,3.0
recipe-160,user-22,3.0
recipe-160,user-23,3.0
recipe-160,user-24,3.0
recipe-160,user-25,4.0
recipe-160,user-26,2.5
recipe-160,user-27,2.5
recipe-160,user-28,3.0
recipe-160,user-29,3.0
recipe-160,user-3,2.0
recipe-160,user-30,4.0
recipe-160,user-31,2.0
recipe-160,user-32,3.0
recipe-160,user-33,3.0
recipe-160,user-34,3.0
recipe-160,user-35,3.0
recipe-160,user-36,2.5
recipe-160,user-38,2.0
recipe-160,user-39,3.0
recipe-160,user-4,4.0
recipe-160,user-41,2.0
recipe-160,user-42,2.5
recipe-160,user-43,2.5
recipe-160,user-44,2.5
recipe-160,user-45,3.0
recipe-160,user-46,2.0
recipe-160,user-47,2.0
recipe-160,user-48,3.0
recipe-160,user-49,4.0
recipe-160,user-5,4.0
recipe-160,user-50,4.0
recipe-160,user-51,4.0
recipe-160,user-53,4.0
recipe-160,user-54,4.0
recipe-160,user-55,4.0
recipe-160,user-56,4.0
recipe-160,user-57,4.0
recipe-160,user-59,4.0
recipe-160,user-6,4.0
recipe-160,user-60,4.0
recipe-160,user-7,3.0
recipe-160,user-9,3.0
recipe-161,user-1,4.0
recipe-161,user-11,2.5
recipe-161,user-14,2.5
recipe-161,user-15,2.0
recipe-161,user-16,4.0
recipe-161,user-17,4.0
recipe-161,user-18,1.0
recipe-161,user-20,4.0
recipe-161,user-21,2.5
recipe-161,user-22,2.0
recipe-161,user-23,3.0
recipe-161,user-24,2.5
recipe-161,user-25,2.5
recipe-161,user-26,3.0
recipe-161,user-27,4.0
recipe-161,user-28,2.0
recipe-161,user-29,3.0
recipe-161,user-3,3.0
recipe-161,user-30,4.0
recipe-161,user-31,2.0
recipe-161,user-32,2.0
recipe-161,user-33,2.5
recipe-161,user-34,3.0
recipe-161,user-35,2.0
recipe-161,user-36,1.0
recipe-161,user-38,2.0
recipe-161,user-39,2.0
recipe-161,user-4,4.0
recipe-161,user-41,2.5
recipe-161,user-42,2.0
recipe-161,user-43,3.0
recipe-161,user-44,2.5
recipe-161,user-45,2.5
recipe-161,user-46,2.5
recipe-161,user-47,2.5
recipe-161,user-48,3.0
recipe-161,user-49,4.0
recipe-161,user-5,4.0
recipe-161,user-50,4.0
recipe-161,user-51,4.0
recipe-161,user-52,4.0
recipe-161,user-53,4.0
recipe-161,user-54,4.0
recipe-161,user-55,4.0
recipe-161,user-56,4.0
recipe-161,user-57,4.0
recipe-161,user-59,4.0
recipe-161,user-60,4.0
recipe-161,user-7,4.0
recipe-161,user-9,2.5
recipe-162,user-11,2.0
recipe-162,user-15,1.0
recipe-162,user-16,2.0
recipe-162,user-18,1.0
recipe-162,user-2,2.0
recipe-162,user-20,2.0
recipe-162,user-21,2.0
recipe-162,user-22,2.5
recipe-162,user-23,3.0
recipe-162,user-24,2.0
recipe-162,user-25,2.5
recipe-162,user-26,2.0
recipe-162,user-28,2.5
recipe-162,user-29,2.0
recipe-162,user-3,0.0
recipe-162,user-30,3.0
recipe-162,user-31,3.0
recipe-162,user-32,3.0
recipe-162,user-33,2.0
recipe-162,user-34,2.0
recipe-162,user-35,2.0
recipe-162,user-36,1.0
recipe-162,user-38,3.0
recipe-162,user-39,2.0
recipe-162,user-4,1.0
recipe-162,user-41,2.0
recipe-162,user-42,3.0
recipe-162,user-43,2.5
recipe-162,user-44,4.0
recipe-162,user-45,4.0
recipe-162,user-46,4.0
recipe-162,user-47,4.0
recipe-162,user-48,4.0
recipe-162,user-49,4.0
recipe-162,user-50,4.0
recipe-162,user-51,3.0
recipe-162,user-52,2.0
recipe-162,user-53,2.5
recipe-162,user-54,3.0
recipe-162,user-55,4.0
recipe-162,user-56,4.0
recipe-162,user-59,4.0
recipe-162,user-60,4.0
recipe-162,user-61,4.0
recipe-162,user-65,4.0
recipe-162,user-66,4.0
recipe-162,user-70,4.0
recipe-162,user-71,4.0
recipe-162,user-73,4.0
recipe-162,user-79,4.0
recipe-162,user-9,0.0
recipe-162,user-93,4.0
recipe-162,user-95,4.0
recipe-162,user-96,4.0
recipe-163,user-11,1.0
recipe-163,user-14,1.0
recipe-163,user-15,2.0
recipe-163,user-18,1.0
recipe-163,user-21,4.0
recipe-163,user-22,0.0
recipe-163,user-23,2.5
recipe-163,user-24,3.0
recipe-163,user-25,2.5
recipe-163,user-26,2.5
recipe-163,user-27,4.0
recipe-163,user-28,3.0
recipe-163,user-29,2.5
recipe-163,user-3,1.0
recipe-163,user-30,2.0
recipe-163,user-31,2.5
recipe-163,user-32,2.0
recipe-163,user-33,3.0
recipe-163,user-34,3.0
recipe-163,user-35,3.0
recipe-163,user-38,3.0
recipe-163,user-39,2.5
recipe-163,user-4,1.0
recipe-163,user-41,2.0
recipe-163,user-42,4.0
recipe-163,user-43,2.5
recipe-163,user-44,4.0
recipe-163,user-45,4.0
recipe-163,user-46,4.0
recipe-163,user-47,4.0
recipe-163,user-48,4.0
recipe-163,user-49,4.0
recipe-163,user-50,4.0
recipe-163,user-51,4.0
recipe-163,user-52,4.0
recipe-163,user-53,4.0
recipe-163,user-54,4.0
recipe-163,user-55,4.0
recipe-163,user-56,4.0
recipe-163,user-59,4.0
recipe-163,user-60,4.0
recipe-164,user-1,4.0
recipe-164,user-11,2.5
recipe-164,user-12,1.0
recipe-164,user-14,4.0
recipe-164,user-15,1.0
recipe-164,user-16,4.0
recipe-164,user-17,4.0
recipe-164,user-18,2.0
recipe-164,user-20,2.0
recipe-164,user-21,4.0
recipe-164,user-22,0.0
recipe-164,user-23,2.5
recipe-164,user-24,3.0
recipe-164,user-25,3.0
recipe-164,user-26,3.0
recipe-164,user-27,2.5
recipe-164,user-28,2.5
recipe-164,user-29,3.0
recipe-164,user-3,3.0
recipe-164,user-31,2.5
recipe-164,user-32,2.5
recipe-164,user-33,2.5
recipe-164,user-34,3.0
recipe-164,user-35,3.0
recipe-164,user-36,4.0
recipe-164,user-37,1.0
recipe-164,user-38,2.0
recipe-164,user-39,3.0
recipe-164,user-4,4.0
recipe-164,user-40,2.5
recipe-164,user-41,2.5
recipe-164,user-42,4.0
recipe-164,user-43,3.0
recipe-164,user-44,3.0
recipe-164,user-45,3.0
recipe-164,user-46,2.5
recipe-164,user-47,2.0
recipe-164,user-48,2.0
recipe-164,user-49,4.0
recipe-164,user-5,4.0
recipe-164,user-50,4.0
recipe-164,user-51,4.0
recipe-164,user-52,4.0
recipe-164,user-53,4.0
recipe-164,user-54,4.0
recipe-164,user-55,4.0
recipe-164,user-56,4.0
recipe-164,user-57,4.0
recipe-164,user-59,4.0
recipe-164,user-6,1.0
recipe-164,user-60,4.0
recipe-164,user-7,4.0
recipe-164,user-9,4.0
recipe-165,user-16,1.0
recipe-165,user-18,2.0
recipe-165,user-2,0.0
recipe-165,user-21,2.5
recipe-165,user-22,2.0
recipe-165,user-23,2.5
recipe-165,user-24,0.0
recipe-165,user-26,2.0
recipe-165,user-28,3.0
recipe-165,user-29,2.5
recipe-165,user-3,1.0
recipe-165,user-32,3.0
recipe-165,user-33,2.0
recipe-165,user-34,3.0
recipe-165,user-35,2.5
recipe-165,user-36,0.0
recipe-165,user-38,2.0
recipe-165,user-39,1.0
recipe-165,user-41,2.5
recipe-165,user-42,2.5
recipe-165,user-43,4.0
recipe-165,user-44,4.0
recipe-165,user-45,4.0
recipe-165,user-46,4.0
recipe-165,user-47,4.0
recipe-165,user-48,4.0
recipe-165,user-49,4.0
recipe-165,user-50,4.0
recipe-165,user-51,2.5
recipe-165,user-52,1.0
recipe-165,user-53,2.0
recipe-165,user-54,4.0
recipe-165,user-55,4.0
recipe-165,user-56,4.0
recipe-165,user-59,4.0
recipe-165,user-60,4.0
recipe-165,user-9,0.0
recipe-165,user-93,4.0
recipe-165,user-95,4.0
recipe-165,user-96,4.0
recipe-166,user-11,0.0
recipe-166,user-15,2.0
recipe-166,user-21,2.5
recipe-166,user-23,4.0
recipe-166,user-24,2.0
recipe-166,user-25,4.0
recipe-166,user-26,2.0
recipe-166,user-27,2.0
recipe-166,user-28,2.0
recipe-166,user-29,2.0
recipe-166,user-31,0.0
recipe-166,user-32,2.5
recipe-166,user-33,4.0
recipe-166,user-34,2.5
recipe-166,user-35,2.5
recipe-166,user-36,3.0
recipe-166,user-38,4.0
recipe-166,user-39,0.0
recipe-166,user-41,2.5
recipe-166,user-42,2.0
recipe-166,user-43,2.0
recipe-166,user-44,4.0
recipe-166,user-45,4.0
recipe-166,user-46,4.0
recipe-166,user-47,4.0
recipe-166,user-48,4.0
recipe-166,user-50,4.0
recipe-166,user-51,4.0
recipe-166,user-53,4.0
recipe-166,user-54,4.0
recipe-166,user-55,4.0
recipe-166,user-56,4.0
recipe-166,user-59,4.0
recipe-166,user-60,4.0
recipe-166,user-7,1.0
recipe-166,user-9,2.0
recipe-167,user-11,0.0
recipe-167,user-12,2.0
recipe-167,user-15,1.0
recipe-167,user-17,1.0
recipe-167,user-18,1.0
recipe-167,user-21,3.0
recipe-167,user-22,1.0
recipe-167,user-23,2.0
recipe-167,user-24,2.0
recipe-167,user-25,2.0
recipe-167,user-26,2.0
recipe-167,user-27,2.5
recipe-167,user-28,3.0
recipe-167,user-29,2.5
recipe-167,user-3,1.0
recipe-167,user-30,4.0
recipe-167,user-31,3.0
recipe-167,user-32,3.0
recipe-167,user-33,3.0
recipe-167,user-34,3.0
recipe-167,user-35,2.0
recipe-167,user-36,1.0
recipe-167,user-37,0.0
recipe-167,user-38,2.5
recipe-167,user-39,2.5
recipe-167,user-41,3.0
recipe-167,user-42,2.0
recipe-167,user-43,2.0
recipe-167,user-44,4.0
recipe-167,user-45,4.0
recipe-167,user-46,4.0
recipe-167,user-47,4.0
recipe-167,user-48,4.0
recipe-167,user-49,4.0
recipe-167,user-50,4.0
recipe-167,user-51,2.5
recipe-167,user-52,2.0
recipe-167,user-53,3.0
recipe-167,user-54,4.0
recipe-167,user-55,4.0
recipe-167,user-56,4.0
recipe-167,user-57,4.0
recipe-167,user-59,4.0
recipe-167,user-60,4.0
recipe-167,user-9,1.0
recipe-167,user-93,4.0
recipe-167,user-95,4.0
recipe-167,user-96,4.0
recipe-168,user-11,0.0
recipe-168,user-12,0.0
recipe-168,user-15,0.0
recipe-168,user-16,2.0
recipe-168,user-18,2.0
recipe-168,user-2,0.0
recipe-168,user-21,4.0
recipe-168,user-22,0.0
recipe-168,user-23,2.0
recipe-168,user-24,2.0
recipe-168,user-25,2.5
recipe-168,user-26,2.0
recipe-168,user-27,3.0
recipe-168,user-28,2.0
recipe-168,user-29,2.5
recipe-168,user-3,2.0
recipe-168,user-31,2.0
recipe-168,user-32,2.0
recipe-168,user-33,3.0
recipe-168,user-34,2.0
recipe-168,user-35,3.0
recipe-168,user-37,1.0
recipe-168,user-38,2.0
recipe-168,user-39,2.0
recipe-168,user-41,3.0
recipe-168,user-42,4.0
recipe-168,user-43,2.0
recipe-168,user-44,4.0
recipe-168,user-45,4.0
recipe-168,user-46,4.0
recipe-168,user-47,4.0
recipe-168,user-48,4.0
recipe-168,user-49,4.0
recipe-168,user-50,4.0
recipe-168,user-51,3.0
recipe-168,user-52,2.5
recipe-168,user-53,2.0
recipe-168,user-54,4.0
recipe-168,user-55,4.0
recipe-168,user-56,4.0
recipe-168,user-57,4.0
recipe-168,user-59,4.0
recipe-168,user-60,4.0
recipe-168,user-93,4.0
recipe-168,user-95,4.0
recipe-168,user-96,4.0
recipe-169,user-1,4.0
recipe-169,user-11,4.0
recipe-169,user-12,4.0
recipe-169,user-14,4.0
recipe-169,user-15,4.0
recipe-169,user-16,0.0
recipe-169,user-17,0.0
recipe-169,user-18,0.0
recipe-169,user-2,3.0
recipe-169,user-21,2.5
recipe-169,user-22,1.0
recipe-169,user-23,2.5
recipe-169,user-24,2.5
recipe-169,user-26,3.0
recipe-169,user-27,2.5
recipe-169,user-28,2.5
recipe-169,user-29,2.5
recipe-169,user-3,0.0
recipe-169,user-30,4.0
recipe-169,user-31,2.0
recipe-169,user-32,3.0
recipe-169,user-33,0.0
recipe-169,user-34,3.0
recipe-169,user-35,2.5
recipe-169,user-36,3.0
recipe-169,user-38,2.5
recipe-169,user-39,2.0
recipe-169,user-4,4.0
recipe-169,user-41,2.0
recipe-169,user-42,2.5
recipe-169,user-43,2.0
recipe-169,user-44,3.0
recipe-169,user-45,2.5
recipe-169,user-46,2.5
recipe-169,user-47,2.5
recipe-169,user-48,2.0
recipe-169,user-49,4.0
recipe-169,user-5,4.0
recipe-169,user-50,4.0
recipe-169,user-51,2.5
recipe-169,user-52,0.0
recipe-169,user-53,2.5
recipe-169,user-54,4.0
recipe-169,user-55,4.0
recipe-169,user-56,4.0
recipe-169,user-59,4.0
recipe-169,user-6,4.0
recipe-169,user-60,4.0
recipe-169,user-7,2.0
recipe-169,user-9,4.0
recipe-169,user-93,4.0
recipe-169,user-95,4.0
recipe-169,user-96,4.0
recipe-17,user-11,0.0
recipe-17,user-12,0.0
recipe-17,user-15,1.0
recipe-17,user-18,1.0
recipe-17,user-21,4.0
recipe-17,user-22,2.0
recipe-17,user-23,2.0
recipe-17,user-24,3.0
recipe-17,user-25,3.0
recipe-17,user-26,2.5
recipe-17,user-27,3.0
recipe-17,user-28,2.5
recipe-17,user-29,2.0
recipe-17,user-3,1.0
recipe-17,user-31,2.5
recipe-17,user-32,2.5
recipe-17,user-33,3.0
recipe-17,user-34,2.0
recipe-17,user-35,2.5
recipe-17,user-37,2.0
recipe-17,user-38,2.0
recipe-17,user-39,3.0
recipe-17,user-41,3.0
recipe-17,user-42,4.0
recipe-17,user-43,2.5
recipe-17,user-44,4.0
recipe-17,user-45,4.0
recipe-17,user-46,4.0
recipe-17,user-48,4.0
recipe-17,user-49,4.0
recipe-17,user-50,4.0
recipe-17,user-51,4.0
recipe-17,user-52,4.0
recipe-17,user-53,4.0
recipe-17,user-54,4.0
recipe-17,user-55,4.0
recipe-17,user-56,4.0
recipe-17,user-57,4.0
recipe-17,user-59,4.0
recipe-17,user-60,4.0
recipe-170,user-11,0.0
recipe-170,user-12,1.0
recipe-170,user-15,2.0
recipe-170,user-16,2.0
recipe-170,user-18,1.0
recipe-170,user-2,2.0
recipe-170,user-21,3.0
recipe-170,user-22,0.0
recipe-170,user-23,2.0
recipe-170,user-24,2.5
recipe-170,user-25,2.5
recipe-170,user-26,2.5
recipe-170,user-27,2.5
recipe-170,user-28,2.0
recipe-170,user-29,3.0
recipe-170,user-3,2.0
recipe-170,user-31,3.0
recipe-170,user-32,2.5
recipe-170,user-33,2.0
recipe-170,user-34,2.5
recipe-170,user-35,2.0
recipe-170,user-36,2.5
recipe-170,user-37,1.0
recipe-170,user-38,2.5
recipe-170,user-39,2.5
recipe-170,user-41,3.0
recipe-170,user-42,3.0
recipe-170,user-43,2.5
recipe-170,user-44,4.0
recipe-170,user-45,4.0
recipe-170,user-46,4.0
recipe-170,user-47,4.0
recipe-170,user-48,4.0
recipe-170,user-49,4.0
recipe-170,user-50,4.0
recipe-170,user-51,4.0
recipe-170,user-52,4.0
recipe-170,user-53,4.0
recipe-170,user-54,4.0
recipe-170,user-55,4.0
recipe-170,user-56,4.0
recipe-170,user-57,4.0
recipe-170,user-59,4.0
recipe-170,user-60,4.0
recipe-170,user-7,0.0
recipe-171,user-1,2.0
recipe-171,user-11,0.0
recipe-171,user-12,0.0
recipe-171,user-14,1.0
recipe-171,user-15,1.0
recipe-171,user-16,1.0
recipe-171,user-18,0.0
recipe-171,user-2,2.0
recipe-171,user-21,2.0
recipe-171,user-22,2.5
recipe-171,user-23,2.5
recipe-171,user-24,2.5
recipe-171,user-25,2.5
recipe-171,user-26,3.0
recipe-171,user-27,2.0
recipe-171,user-28,3.0
recipe-171,user-29,2.0
recipe-171,user-3,1.0
recipe-171,user-31,3.0
recipe-171,user-32,3.0
recipe-171,user-33,2.0
recipe-171,user-34,3.0
recipe-171,user-35,3.0
recipe-171,user-36,2.5
recipe-171,user-37,2.0
recipe-171,user-38,2.0
recipe-171,user-39,2.0
recipe-171,user-41,2.5
recipe-171,user-42,2.5
recipe-171,user-43,2.5
recipe-171,user-44,4.0
recipe-171,user-45,4.0
recipe-171,user-46,4.0
recipe-171,user-47,4.0
recipe-171,user-48,4.0
recipe-171,user-49,4.0
recipe-171,user-50,4.0
recipe-171,user-51,4.0
recipe-171,user-52,4.0
recipe-171,user-53,4.0
recipe-171,user-54,4.0
recipe-171,user-55,4.0
recipe-171,user-56,4.0
recipe-171,user-57,4.0
recipe-171,user-58,4.0
recipe-171,user-59,4.0
recipe-171,user-60,4.0
recipe-171,user-7,2.0
recipe-172,user-11,1.0
recipe-172,user-12,1.0
recipe-172,user-15,0.0
recipe-172,user-17,1.0
recipe-172,user-18,1.0
recipe-172,user-2,0.0
recipe-172,user-20,1.0
recipe-172,user-21,4.0
recipe-172,user-22,2.0
recipe-172,user-23,2.0
recipe-172,user-24,3.0
recipe-172,user-25,2.5
recipe-172,user-26,2.5
recipe-172,user-27,2.0
recipe-172,user-28,3.0
recipe-172,user-29,3.0
recipe-172,user-3,2.0
recipe-172,user-31,2.0
recipe-172,user-32,3.0
recipe-172,user-33,2.0
recipe-172,user-34,2.5
recipe-172,user-35,3.0
recipe-172,user-36,4.0
recipe-172,user-37,0.0
recipe-172,user-38,3.0
recipe-172,user-39,2.0
recipe-172,user-40,2.0
recipe-172,user-41,3.0
recipe-172,user-42,4.0
recipe-172,user-43,2.5
recipe-172,user-44,4.0
recipe-172,user-45,4.0
recipe-172,user-46,4.0
recipe-172,user-47,4.0
recipe-172,user-48,4.0
recipe-172,user-49,4.0
recipe-172,user-50,4.0
recipe-172,user-51,4.0
recipe-172,user-52,4.0
recipe-172,user-53,4.0
recipe-172,user-54,4.0
recipe-172,user-55,4.0
recipe-172,user-56,4.0
recipe-172,user-57,4.0
recipe-172,user-59,4.0
recipe-172,user-6,0.0
recipe-172,user-60,4.0
recipe-173,user-11,2.0
recipe-173,user-13,1.0
recipe-173,user-15,1.0
recipe-173,user-16,1.0
recipe-173,user-17,2.0
recipe-173,user-2,0.0
recipe-173,user-21,2.5
recipe-173,user-22,2.0
recipe-173,user-23,2.5
recipe-173,user-24,2.0
recipe-173,user-25,2.5
recipe-173,user-26,2.5
recipe-173,user-27,2.0
recipe-173,user-28,2.0
recipe-173,user-29,2.0
recipe-173,user-3,0.0
recipe-173,user-30,4.0
recipe-173,user-31,2.0
recipe-173,user-32,2.5
recipe-173,user-33,3.0
recipe-173,user-34,2.5
recipe-173,user-35,2.0
recipe-173,user-36,0.0
recipe-173,user-38,3.0
recipe-173,user-39,2.0
recipe-173,user-41,2.0
recipe-173,user-42,2.5
recipe-173,user-43,2.5
recipe-173,user-44,4.0
recipe-173,user-45,4.0
recipe-173,user-46,4.0
recipe-173,user-47,4.0
recipe-173,user-48,4.0
recipe-173,user-50,4.0
recipe-173,user-51,4.0
recipe-173,user-53,4.0
recipe-173,user-54,4.0
recipe-173,user-55,4.0
recipe-173,user-56,4.0
recipe-173,user-57,4.0
recipe-173,user-58,4.0
recipe-173,user-59,4.0
recipe-173,user-60,4.0
recipe-173,user-9,0.0
recipe-174,user-14,0.0
recipe-174,user-15,1.0
recipe-174,user-18,2.0
recipe-174,user-20,1.0
recipe-174,user-22,2.0
recipe-174,user-23,3.0
recipe-174,user-24,4.0
recipe-174,user-25,0.0
recipe-174,user-26,2.0
recipe-174,user-28,2.5
recipe-174,user-29,3.0
recipe-174,user-3,2.0
recipe-174,user-30,2.5
recipe-174,user-32,3.0
recipe-174,user-33,3.0
recipe-174,user-34,2.0
recipe-174,user-35,2.5
recipe-174,user-38,2.0
recipe-174,user-39,2.0
recipe-174,user-41,2.5
recipe-174,user-42,4.0
recipe-174,user-43,2.5
recipe-174,user-44,4.0
recipe-174,user-46,4.0
recipe-174,user-48,4.0
recipe-174,user-49,4.0
recipe-174,user-50,4.0
recipe-174,user-51,4.0
recipe-174,user-52,4.0
recipe-174,user-53,4.0
recipe-174,user-54,4.0
recipe-174,user-55,4.0
recipe-174,user-56,4.0
recipe-174,user-60,4.0
recipe-175,user-1,2.0
recipe-175,user-10,4.0
recipe-175,user-11,3.0
recipe-175,user-13,4.0
recipe-175,user-14,2.5
recipe-175,user-15,3.0
recipe-175,user-16,2.0
recipe-175,user-17,4.0
recipe-175,user-18,4.0
recipe-175,user-19,2.5
recipe-175,user-2,2.5
recipe-175,user-20,4.0
recipe-175,user-21,4.0
recipe-175,user-22,2.0
recipe-175,user-23,3.0
recipe-175,user-24,2.5
recipe-175,user-25,2.5
recipe-175,user-26,3.0
recipe-175,user-27,4.0
recipe-175,user-28,2.5
recipe-175,user-29,3.0
recipe-175,user-30,4.0
recipe-175,user-31,3.0
recipe-175,user-32,3.0
recipe-175,user-33,2.0
recipe-175,user-34,2.0
recipe-175,user-35,3.0
recipe-175,user-38,1.0
recipe-175,user-39,3.0
recipe-175,user-4,3.0
recipe-175,user-41,2.0
recipe-175,user-42,2.5
recipe-175,user-43,3.0
recipe-175,user-44,3.0
recipe-175,user-45,2.5
recipe-175,user-46,2.5
recipe-175,user-47,2.5
recipe-175,user-48,2.0
recipe-175,user-49,4.0
recipe-175,user-50,4.0
recipe-175,user-51,4.0
recipe-175,user-53,4.0
recipe-175,user-54,4.0
recipe-175,user-55,4.0
recipe-175,user-56,4.0
recipe-175,user-58,4.0
recipe-175,user-59,4.0
recipe-175,user-60,4.0
recipe-175,user-7,4.0
recipe-176,user-1,2.0
recipe-176,user-11,2.0
recipe-176,user-14,0.0
recipe-176,user-15,1.0
recipe-176,user-16,1.0
recipe-176,user-18,0.0
recipe-176,user-19,2.0
recipe-176,user-2,2.0
recipe-176,user-21,4.0
recipe-176,user-22,2.5
recipe-176,user-23,2.0
recipe-176,user-24,3.0
recipe-176,user-25,2.5
recipe-176,user-26,3.0
recipe-176,user-27,4.0
recipe-176,user-28,2.5
recipe-176,user-29,2.5
recipe-176,user-3,2.0
recipe-176,user-30,2.5
recipe-176,user-31,2.5
recipe-176,user-32,2.0
recipe-176,user-33,2.0
recipe-176,user-34,2.0
recipe-176,user-35,3.0
recipe-176,user-38,2.0
recipe-176,user-39,2.0
recipe-176,user-4,0.0
recipe-176,user-41,3.0
recipe-176,user-42,3.0
recipe-176,user-43,2.0
recipe-176,user-44,4.0
recipe-176,user-45,4.0
recipe-176,user-46,4.0
recipe-176,user-47,4.0
recipe-176,user-48,4.0
recipe-176,user-49,4.0
recipe-176,user-5,0.0
recipe-176,user-50,4.0
recipe-176,user-51,2.0
recipe-176,user-52,0.0
recipe-176,user-53,3.0
recipe-176,user-54,4.0
recipe-176,user-55,4.0
recipe-176,user-56,4.0
recipe-176,user-57,4.0
recipe-176,user-58,4.0
recipe-176,user-59,4.0
recipe-176,user-60,4.0
recipe-176,user-93,4.0
recipe-176,user-95,4.0
recipe-176,user-96,4.0
recipe-177,user-1,2.0
recipe-177,user-11,1.0
recipe-177,user-12,0.0
recipe-177,user-14,0.0
recipe-177,user-15,1.0
recipe-177,user-18,2.0
recipe-177,user-19,0.0
recipe-177,user-21,4.0
recipe-177,user-22,2.0
recipe-177,user-23,2.0
recipe-177,user-24,3.0
recipe-177,user-25,2.5
recipe-177,user-26,3.0
recipe-177,user-27,3.0
recipe-177,user-28,2.0
recipe-177,user-29,2.5
recipe-177,user-3,0.0
recipe-177,user-30,4.0
recipe-177,user-31,2.5
recipe-177,user-32,2.0
recipe-177,user-33,3.0
recipe-177,user-34,2.0
recipe-177,user-35,2.5
recipe-177,user-37,1.0
recipe-177,user-38,2.5
recipe-177,user-39,2.5
recipe-177,user-4,0.0
recipe-177,user-41,2.5
recipe-177,user-42,2.0
recipe-177,user-43,2.5
recipe-177,user-44,4.0
recipe-177,user-45,4.0
recipe-177,user-46,4.0
recipe-177,user-47,4.0
recipe-177,user-48,4.0
recipe-177,user-49,4.0
recipe-177,user-50,4.0
recipe-177,user-51,4.0
recipe-177,user-52,4.0
recipe-177,user-53,4.0
recipe-177,user-54,4.0
recipe-177,user-55,4.0
recipe-177,user-56,4.0
recipe-177,user-57,4.0
recipe-177,user-58,4.0
recipe-177,user-59,4.0
recipe-177,user-60,4.0
recipe-178,user-11,0.0
recipe-178,user-12,0.0
recipe-178,user-15,2.0
recipe-178,user-16,0.0
recipe-178,user-18,2.0
recipe-178,user-2,2.0
recipe-178,user-21,2.5
recipe-178,user-22,2.0
recipe-178,user-23,3.0
recipe-178,user-24,2.0
recipe-178,user-25,2.5
recipe-178,user-26,2.0
recipe-178,user-27,3.0
recipe-178,user-28,2.0
recipe-178,user-29,2.5
recipe-178,user-3,0.0
recipe-178,user-30,4.0
recipe-178,user-31,2.5
recipe-178,user-32,3.0
recipe-178,user-33,2.5
recipe-178,user-34,3.0
recipe-178,user-35,2.0
recipe-178,user-36,2.0
recipe-178,user-37,0.0
recipe-178,user-38,3.0
recipe-178,user-39,2.0
recipe-178,user-41,3.0
recipe-178,user-42,3.0
recipe-178,user-43,2.5
recipe-178,user-44,4.0
recipe-178,user-45,4.0
recipe-178,user-46,4.0
recipe-178,user-47,4.0
recipe-178,user-48,4.0
recipe-178,user-49,4.0
recipe-178,user-50,4.0
recipe-178,user-51,4.0
recipe-178,user-52,4.0
recipe-178,user-53,4.0
recipe-178,user-54,4.0
recipe-178,user-55,4.0
recipe-178,user-56,4.0
recipe-178,user-57,4.0
recipe-178,user-59,4.0
recipe-178,user-60,4.0
recipe-178,user-7,1.0
recipe-179,user-1,0.0
recipe-179,user-11,1.0
recipe-179,user-12,1.0
recipe-179,user-14,2.0
recipe-179,user-15,1.0
recipe-179,user-16,0.0
recipe-179,user-18,0.0
recipe-179,user-2,0.0
recipe-179,user-20,2.0
recipe-179,user-21,2.0
recipe-179,user-22,3.0
recipe-179,user-23,2.5
recipe-179,user-24,3.0
recipe-179,user-25,2.0
recipe-179,user-26,3.0
recipe-179,user-27,3.0
recipe-179,user-28,2.0
recipe-179,user-29,2.5
recipe-179,user-3,2.0
recipe-179,user-30,0.0
recipe-179,user-31,2.5
recipe-179,user-32,2.0
recipe-179,user-33,2.0
recipe-179,user-34,3.0
recipe-179,user-35,2.0
recipe-179,user-36,1.0
recipe-179,user-37,1.0
recipe-179,user-38,2.0
recipe-179,user-39,2.0
recipe-179,user-41,2.0
recipe-179,user-42,2.0
recipe-179,user-43,2.0
recipe-179,user-44,4.0
recipe-179,user-45,4.0
recipe-179,user-46,4.0
recipe-179,user-47,4.0
recipe-179,user-48,4.0
recipe-179,user-49,4.0
recipe-179,user-50,4.0
recipe-179,user-51,3.0
recipe-179,user-52,2.5
recipe-179,user-53,2.0
recipe-179,user-54,4.0
recipe-179,user-55,4.0
recipe-179,user-56,4.0
recipe-179,user-57,4.0
recipe-179,user-58,4.0
recipe-179,user-59,4.0
recipe-179,user-60,4.0
recipe-179,user-7,0.0
recipe-179,user-9,0.0
recipe-179,user-93,4.0
recipe-179,user-95,4.0
recipe-179,user-96,4.0
recipe-18,user-11,1.0
recipe-18,user-12,1.0
recipe-18,user-15,1.0
recipe-18,user-16,0.0
