recipe_id,recipe_name,user_id,rating
recipe-970,인도식만두구이(사모사),user-3,1
recipe-971,조랭이떡 궁중 떡볶이,user-3,1
recipe-972,중국식 바비큐 폭립,user-3,2
recipe-973,"제주도 빙떡, 귤간장소스",user-3,2
recipe-974,퓨전떡갈비,user-3,0
recipe-975,마늘칩 감자샐러드,user-3,1
recipe-976,시래기닭조림,user-3,2
recipe-980,바질향이 향긋한 고구마 찰 바케트,user-3,2
recipe-981,두유 크림 현미리소토,user-3,2
recipe-982,참깨 오렌지 쇠고기,user-3,1
recipe-983,치킨 버거 스테이크,user-3,1
recipe-984,토마토소스 달걀볶음,user-3,0
recipe-985,한국식 오코노미야끼,user-3,0
recipe-986,과일과 해산물을 곁들인 야채 전병,user-3,0
recipe-987,낫토 시래기 라이스전,user-3,2
recipe-993,산호두부,user-3,1
recipe-997,종이에 싸서 구운 도미(파필로테),user-3,2
recipe-1000,닭가슴살호두크로켓,user-3,0
recipe-1003,오색지라시 스시,user-3,0
recipe-1005,저염 간장을 이용한 닭개장 비빔밥,user-3,0
recipe-1006,취나물 비빔밥 & 청국장 쌈장,user-3,1
recipe-1007,해물 채소장을 넣은 곰취 쌈밥,user-3,1
recipe-1015,사과 새우 북엇국,user-3,2
recipe-1016,사탕절편 떡국,user-3,0
recipe-1017,두부 표고 완자탕,user-3,2
recipe-1019,된장국,user-3,0
recipe-1020,표고버섯 청경채국,user-3,2
recipe-1022,구운가지 닭가슴살 샐러드와 들깨소스,user-3,0
recipe-1027,버섯구이와 두부타르타르 소스,user-3,1
recipe-1029,구운채소와 간장레몬 소스,user-3,0
recipe-1030,브로콜리 컬리플라워 샐러드와 두유 요거트 소스,user-3,1
recipe-1034,유자 소스 동태살 구이,user-3,2
recipe-1035,비네그레트 드레싱을 이용한 관자요리,user-3,1
recipe-1036,곤드레도우와 레몬허니 소스 피자,user-3,0
recipe-1037,청국장 실곤약 파스타,user-3,0
recipe-1039,메밀꽃 필 국수,user-3,1
recipe-1043,누룽지 요거트 파르페,user-3,2
recipe-1044,채소 자장면,user-3,1
recipe-1046,세 가지 소스의 파스타,user-3,2
recipe-1050,두유 파스타,user-3,1
recipe-1051,김치필라프 크런치롤,user-3,1
recipe-1053,함초 냉이 국수,user-3,0
recipe-1054,흑두부 버섯비빔밥,user-3,1
recipe-1055,하수오 구기자 밥 & 참나물 양념장,user-3,1
recipe-1057,유자 묵화반,user-3,0
recipe-1058,롤 삼계탕,user-3,0
recipe-1059,된장 두부찌개,user-3,2
recipe-1060,부대된장찌개,user-3,1
recipe-1061,청국장 가루 된장찌개,user-3,1
recipe-1063,고구마 무스와 칠리야채 말이,user-3,1
recipe-1066,치즈 크러스트 튜나,user-3,0
recipe-1068,오색 완자탕수,user-3,1
recipe-1069,두부 카나페,user-3,2
recipe-1072,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,user-3,1
recipe-1073,찹쌀버섯탕수와 블루베리 소스,user-3,2
recipe-1074,레몬 소스를 곁들인 채소크로켓,user-3,1
recipe-1075,삼겹살 토마토 로메스코소스,user-3,1
recipe-1076,머쉬룸 치킨 브리또,user-3,2
recipe-1077,우둔살 쌈,user-3,0
recipe-1078,라따뚜이 고구마 스틱과 수란의 만남,user-3,2
recipe-1084,단호박 들깨 꽁치조림,user-3,2
recipe-1085,카레장,user-3,0
recipe-1087,꽈리고추 명태찜,user-3,0
recipe-1091,유자 대구조림,user-3,0
recipe-1093,고추장 라따뚜이,user-3,0
recipe-1094,깻잎 두부 참치 말이,user-3,0
recipe-1096,치킨 화이타,user-3,0
recipe-1097,단호박 닭고기 들깨탕,user-3,1
recipe-1109,훈제오리가슴살 샐러드,user-3,1
recipe-1110,훈제오리가슴살크러스트,user-3,1
recipe-1114,닭고기김치찌개,user-3,0
recipe-1115,완자김치찌개,user-3,2
recipe-1117,오징어김치찌개,user-3,0
recipe-1118,해물김치찌개,user-3,0
recipe-1120,나가사키부대찌개,user-3,2
recipe-1121,삼계부대찌개,user-3,2
recipe-1123,들깨순두부찌개,user-3,0
recipe-1124,백태순두부찌개,user-3,1
recipe-1127,토마토스프파스타,user-3,2
recipe-1128,다이어트국수,user-3,0
recipe-1129,오징어구이,user-3,0
recipe-1131,웰빙스테이크,user-3,1
recipe-1132,오징어콩순대,user-3,1
recipe-1133,토마토소고기장조림,user-3,1
recipe-1134,토마토소고기찜,user-3,1
recipe-1135,맛간장삼치구이,user-3,1
recipe-1136,삼겹살꼬치구이,user-3,0
recipe-1138,까르보나라뇨끼,user-3,0
recipe-1139,호박죽,user-3,2
recipe-1140,라이스버거떡갈비,user-3,2
recipe-1142,누룽닭,user-3,1
recipe-1144,치즈감자크로켓,user-3,2
recipe-1145,코코넛밀크카레,user-3,0
recipe-1146,소고기리조또롤,user-3,0
recipe-1148,새우와스테이크,user-3,0
recipe-1150,햄버거스테이크,user-3,0
recipe-1152,냉토마토파스타,user-3,0
recipe-1153,닭고기또띠아,user-3,1
recipe-1156,연어차우더스프,user-3,2
recipe-1157,시금치브로컬리 파스타,user-3,2
recipe-1158,야채찜을 곁들인 광어스테이크,user-3,1
recipe-1160,오이냉국을 곁들인 오색쌈밥,user-3,0
recipe-1161,카레탄두리치킨과 닭가슴살냉채,user-3,2
recipe-1162,컬리플라워소스 광어스테이크,user-3,1
recipe-1163,콜라비오미자 물김치,user-3,2
recipe-1164,크림소스치킨롤,user-3,2
recipe-1165,표고버섯 감자찜,user-3,0
recipe-1168,감자느타리버섯국,user-3,1
recipe-1170,햇밀완두콩수제비,user-3,0
recipe-1171,민어매운탕,user-3,0
recipe-1172,아몬드치킨볼,user-3,1
recipe-1174,생선베이컨말이,user-3,2
recipe-1176,퀴노아닭가슴살샐러드,user-3,2
recipe-1177,바나나크림파스타,user-3,0
recipe-1178,산채쌀파스타,user-3,1
recipe-1179,황태포당면국수,user-3,0
recipe-1180,닭갈비볶음면,user-3,2
recipe-1181,오색볶음면,user-3,2
recipe-1182,로제소스라면,user-3,2
recipe-1183,라면월남쌈튀김,user-3,2
recipe-1184,삼겹살라면,user-3,2
recipe-1185,유자샐러드라면,user-3,0
recipe-1186,주꾸미머리순대,user-3,1
recipe-1188,조기까스,user-3,2
recipe-1189,돼지머리수육맑은전골,user-3,0
recipe-1190,파인애플볶음밥,user-3,0
recipe-1191,연근초무침,user-3,2
recipe-1194,사과장아찌,user-3,0
recipe-1195,해물들깨탕,user-3,2
recipe-1196,참외깍두기,user-3,0
recipe-1197,새콤한연어샐러드,user-3,0
recipe-1198,논우렁순무섞박지,user-3,2
recipe-1199,코다리맑은탕,user-3,0
recipe-1200,세가지샐러드,user-3,0
recipe-1201,애호박들깨볶음,user-3,0
recipe-1204,백김치주꾸미샐러드,user-3,1
recipe-1205,닭고기월남쌈,user-3,0
recipe-1209,삼겹가지볶음,user-3,0
recipe-1212,삼겹선,user-3,1
recipe-1213,미니버섯탕수,user-3,0
recipe-1214,연어오븐구이,user-3,0
recipe-1215,옥음밥,user-3,2
recipe-1216,와사비 연어초밥,user-3,0
recipe-1219,전복리조또,user-3,0
recipe-1220,참깨흑임 자연두부샐러드,user-3,2
recipe-1224,파프리카더덕소고기깻잎롤,user-3,1
recipe-1225,해물아란치니,user-3,0
recipe-1228,닭고기 완자삼계죽,user-3,2
recipe-1229,대하 마늘볶음밥,user-3,0
recipe-1231,미역볶음밥,user-3,0
recipe-1232,청국장볶음밥,user-3,0
recipe-1233,해물볶음밥,user-3,1
recipe-1234,토마토카레 채소볶음밥,user-3,2
recipe-1237,닭봉주먹밥,user-3,1
recipe-1238,봄주먹밥,user-3,2
recipe-1239,깻잎장아찌롤,user-3,2
recipe-1241,새싹참치김밥,user-3,0
recipe-1242,연어주먹밥튀김,user-3,0
recipe-1243,오징어불고기김밥,user-3,2
recipe-1246,함초떡갈비,user-3,1
recipe-1247,삼색소면,user-3,1
recipe-1249,채소비빔밥,user-3,0
recipe-1250,열무김치파스타,user-3,2
recipe-1251,해초갈비찜,user-3,1
recipe-1252,버섯곤드레밥,user-3,1
recipe-1254,주꾸미연포탕,user-3,1
recipe-1255,함초소고기말이,user-3,2
recipe-1256,묵계밥,user-3,1
recipe-1257,근채류주먹밥,user-3,0
recipe-1259,달콤스테이크,user-3,2
recipe-1260,삼색샌드위치,user-3,0
recipe-1261,황태탕수육,user-3,0
recipe-1262,밥핫도그,user-3,0
recipe-1263,스테이크카나페,user-3,0
recipe-1264,꽃밥,user-3,2
recipe-1265,버섯만두찜,user-3,0
recipe-1266,떡갈비주먹밥,user-3,2
recipe-1267,홍합죽,user-3,1
recipe-1268,샐러드돈가스,user-3,0
recipe-1269,조개크림파스타,user-3,1
recipe-1270,닭날개튀김,user-3,1
recipe-1271,해산물리조또,user-3,2
recipe-1272,떡완자조림,user-3,0
recipe-1273,닭고기채소스파게티,user-3,1
recipe-1275,삼계선,user-3,2
recipe-1276,쇠고기표고찜,user-3,0
recipe-1277,떡갈비찜,user-3,0
recipe-1278,해산물두부샌드,user-3,0
recipe-1279,단호박제육볶음,user-3,2
recipe-1284,검은콩피시볼조림,user-3,0
recipe-1286,묵은지가지말이,user-3,1
recipe-1287,함초타락죽,user-3,2
recipe-1288,황태두부무국,user-3,0
recipe-1289,삼합잡채,user-3,2
recipe-1290,고등어카레탕수,user-3,0
recipe-1293,관자브로콜리스프,user-3,1
recipe-1295,미역 닭가슴살전,user-3,0
recipe-1298,장어찜,user-3,2
recipe-1299,두부까나페,user-3,0
recipe-1300,두부청국장죽,user-3,2
recipe-1301,망고샐러드,user-3,2
recipe-1303,샌드스테이크,user-3,1
recipe-1304,맥적구이,user-3,2
recipe-1305,채소어묵,user-3,1
recipe-1306,주꾸미보리죽,user-3,2
recipe-1308,소고기볼게살타르,user-3,0
recipe-12,연근 구기자 물김치,user-4,1
recipe-64,닭가슴살 오꼬노미야끼,user-4,1
recipe-83,전복김치,user-4,0
recipe-86,동태 백김치 말이,user-4,1
recipe-88,비트물김치,user-4,0
recipe-89,석류 보쌈김치,user-4,0
recipe-92,파프리카 물김치,user-4,0
recipe-94,깻잎 두부 참치 말이,user-4,2
recipe-140,라이스버거떡갈비,user-4,1
recipe-163,콜라비오미자 물김치,user-4,1
recipe-180,닭갈비볶음면,user-4,1
recipe-181,오색볶음면,user-4,0
recipe-184,삼겹살라면,user-4,2
recipe-247,삼색소면,user-4,2
recipe-284,검은콩피시볼조림,user-4,2
recipe-288,황태두부무국,user-4,2
recipe-401,샤브된장국,user-4,0
recipe-402,완자된장국,user-4,1
recipe-471,비트무절임,user-4,0
recipe-491,불고기덮밥,user-4,0
recipe-506,숙주 품은 치킨 덮밥,user-4,1
recipe-508,아삭한 숙주로 볶아 더 건강한 오리 볶음밥,user-4,0
recipe-512,산나물밥과 유부견과류 양념장,user-4,2
recipe-534,돼지고기 숙주덮밥,user-4,0
recipe-566,저염 동치미,user-4,1
recipe-614,냉머위들깨나물,user-4,1
recipe-764,매운 락교무침,user-4,0
recipe-784,배 깍두기,user-4,0
recipe-788,콜라비 깍두기,user-4,1
recipe-796,요거트강화순무김치,user-4,2
recipe-904,"두부구이, 버섯소스",user-4,1
recipe-985,한국식 오코노미야끼,user-4,2
recipe-1012,연근 구기자 물김치,user-4,1
recipe-1064,닭가슴살 오꼬노미야끼,user-4,1
recipe-1083,전복김치,user-4,2
recipe-1086,동태 백김치 말이,user-4,0
recipe-1088,비트물김치,user-4,2
recipe-1089,석류 보쌈김치,user-4,1
recipe-1092,파프리카 물김치,user-4,2
recipe-1094,깻잎 두부 참치 말이,user-4,0
recipe-1140,라이스버거떡갈비,user-4,2
recipe-1163,콜라비오미자 물김치,user-4,2
recipe-1180,닭갈비볶음면,user-4,0
recipe-1181,오색볶음면,user-4,2
recipe-1184,삼겹살라면,user-4,0
recipe-1247,삼색소면,user-4,0
recipe-1284,검은콩피시볼조림,user-4,1
recipe-1288,황태두부무국,user-4,0
recipe-158,야채찜을 곁들인 광어스테이크,user-4,2
recipe-162,컬리플라워소스 광어스테이크,user-4,1
recipe-503,닭가슴살샌드스테이크,user-4,0
recipe-799,콜리플라워미역국,user-4,0
recipe-1158,야채찜을 곁들인 광어스테이크,user-4,1
recipe-1162,컬리플라워소스 광어스테이크,user-4,2
recipe-8,단호박 케일밥,user-4,0
recipe-185,유자샐러드라면,user-4,2
recipe-240,참치비빔밥롤,user-4,2
recipe-341,케일 오미자 샐러드,user-4,1
recipe-535,두부스테이크,user-4,0
recipe-1008,단호박 케일밥,user-4,0
recipe-1185,유자샐러드라면,user-4,1
recipe-1240,참치비빔밥롤,user-4,0
recipe-198,논우렁순무섞박지,user-4,2
recipe-550,콜라비물김치,user-4,2
recipe-801,오미자저염나박김치,user-4,1
recipe-1198,논우렁순무섞박지,user-4,2
recipe-13,방울토마토 소박이,user-4,0
recipe-26,모과 소스를 곁들인 채소두부,user-4,0
recipe-28,새우살 두부완자 샐러드와 매실 생강 소스,user-4,1
recipe-37,청국장 실곤약 파스타,user-4,0
recipe-38,고소하고 담백한 너트국수,user-4,2
recipe-46,세 가지 소스의 파스타,user-4,2
recipe-47,블랙빈 곤약국수,user-4,2
recipe-62,월남쌈우동면 & 저염토마토소스,user-4,0
recipe-66,치즈 크러스트 튜나,user-4,2
recipe-72,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,user-4,2
recipe-75,삼겹살 토마토 로메스코소스,user-4,2
recipe-76,머쉬룸 치킨 브리또,user-4,1
recipe-78,라따뚜이 고구마 스틱과 수란의 만남,user-4,0
recipe-80,와인두부를 이용한 저염 치즈 요거트 카나페,user-4,0
recipe-93,고추장 라따뚜이,user-4,2
recipe-95,감자전  피자,user-4,1
recipe-96,치킨 화이타,user-4,2
recipe-98,아보카도샐러드 & 병아리콩 그라탕,user-4,1
recipe-102,토마토 가지 카프레제,user-4,2
recipe-103,버섯샐러드,user-4,0
recipe-112,검은콩국수,user-4,0
recipe-113,겨자소스로 구운 산마샐러드,user-4,0
recipe-127,토마토스프파스타,user-4,1
recipe-129,오징어구이,user-4,2
recipe-130,배숙구이,user-4,2
recipe-133,토마토소고기장조림,user-4,2
recipe-134,토마토소고기찜,user-4,2
recipe-136,삼겹살꼬치구이,user-4,0
recipe-148,새우와스테이크,user-4,2
recipe-152,냉토마토파스타,user-4,0
recipe-154,닭고기스테이크,user-4,0
recipe-175,콩고기샐러드,user-4,2
recipe-176,퀴노아닭가슴살샐러드,user-4,0
recipe-177,바나나크림파스타,user-4,0
recipe-182,로제소스라면,user-4,0
recipe-197,새콤한연어샐러드,user-4,0
recipe-200,세가지샐러드,user-4,2
recipe-211,닭가슴살현미스테이크,user-4,1
recipe-214,연어오븐구이,user-4,1
recipe-223,콩비지포카치아 샌드위치,user-4,0
recipe-225,해물아란치니,user-4,1
recipe-234,토마토카레 채소볶음밥,user-4,1
recipe-260,삼색샌드위치,user-4,1
recipe-263,스테이크카나페,user-4,1
recipe-264,꽃밥,user-4,1
recipe-268,샐러드돈가스,user-4,0
recipe-273,닭고기채소스파게티,user-4,2
recipe-282,토마토오리볶음,user-4,1
recipe-283,토마토두루치기,user-4,0
recipe-285,대하조림,user-4,1
recipe-290,고등어카레탕수,user-4,0
recipe-301,망고샐러드,user-4,1
recipe-302,토마토젤리,user-4,0
recipe-312,가지토마토구이,user-4,0
recipe-313,함박스테이크,user-4,0
recipe-321,카레닭 룰라이드,user-4,2
recipe-324,토마토주스를곁들인컵토마토,user-4,1
recipe-331,닭가슴살 스테이크,user-4,0
recipe-332,머스터드 드레싱을 이용한 레즈와즈 샐러드,user-4,1
recipe-333,마늘드레싱을 곁들인 키위샐러드,user-4,1
recipe-336,마고구마 샐러드,user-4,2
recipe-338,건강그린 샐러드와 고소한 두유드레싱,user-4,1
recipe-339,배즙 오징어 샐러드,user-4,0
recipe-345,동태살 채소 말이,user-4,0
recipe-346,고등어 찜,user-4,0
recipe-347,미트소스로 속을 채운 크로켓과 바질,user-4,2
recipe-350,구운 두부 위에 올린 모듬 채소구이와 발사믹 소스,user-4,2
recipe-354,카레가자미조림,user-4,1
recipe-355,타콤소스닭조림,user-4,0
recipe-356,토마토콩조림,user-4,2
recipe-357,관자해장국,user-4,2
recipe-361,양지해장국,user-4,0
recipe-362,토마토돼지고기해장국,user-4,0
recipe-364,해물토마토김치찌개,user-4,2
recipe-370,토마토 장조림,user-4,1
recipe-376,보리된장 비네그레트 소스를 곁들인 낙지샐러드,user-4,1
recipe-386,오렌지비네거 드레싱을 곁들인 가자미와 연어,user-4,2
recipe-388,깻잎 페스토를 곁들인 백김치 떡갈비,user-4,1
recipe-392,타르타르 소스를 곁들인 라이스버거,user-4,1
recipe-404,토마토요구르트된장국,user-4,2
recipe-407,곤약함박스테이크,user-4,0
recipe-415,봉골레 소스를 곁들인 코다리 스테이크,user-4,1
recipe-429,폴렌타 샐러드,user-4,2
recipe-430,매실드레싱 해산물샐러드,user-4,2
recipe-431,청포묵 샐러드,user-4,2
recipe-433,고추장 참치 카프레제,user-4,0
recipe-436,새우탬벨,user-4,2
recipe-442,토마토라면,user-4,0
recipe-443,토마토샐러드라면,user-4,1
recipe-444,검은깨라면크로켓,user-4,0
recipe-445,김말이두부스테이크,user-4,2
recipe-446,연어롤샐러드,user-4,2
recipe-450,닭가슴살리조또,user-4,1
recipe-452,계란숙샐러드,user-4,0
recipe-460,감자무스를 곁들인 버섯 새우 스테이크,user-4,0
recipe-479,가지연어구이,user-4,0
recipe-483,삼색꼬치구이,user-4,2
recipe-497,토마토제철나물 샐러드,user-4,0
recipe-498,브로콜리스프,user-4,2
recipe-500,토마토맑은장국,user-4,0
recipe-511,고구마의 달콤함을 품은 드라이 커리,user-4,0
recipe-516,닭고기라이스롤,user-4,2
recipe-519,소고기꼬치구이,user-4,2
recipe-521,토마토덮밥,user-4,0
recipe-524,백김치닭살샐러드,user-4,0
recipe-537,먹물소스를 곁들인 토마토피클,user-4,0
recipe-540,봄날의 연못,user-4,0
recipe-541,산나물 유부초밥,user-4,0
recipe-553,오징어채소말이와 치킨양념소스,user-4,2
recipe-562,카스텔라케이크와 해독주스,user-4,0
recipe-563,토마토김치,user-4,0
recipe-564,닭가슴살스튜,user-4,2
recipe-574,두부채소샐러드,user-4,1
recipe-576,연어허브스테이크,user-4,1
recipe-586,허브닭스테이크,user-4,2
recipe-592,속채운대저토마토백김치,user-4,2
recipe-596,룰룰랄라,user-4,2
recipe-597,매실소스를 곁들인 돼지고기만두,user-4,1
recipe-631,미니밥버거,user-4,0
recipe-632,파프리카볶음밥,user-4,0
recipe-633,리코타치즈돈가스,user-4,2
recipe-636,오징어토마토초무침,user-4,1
recipe-642,토마토소스닭갈비,user-4,0
recipe-644,두유 마 떡갈비,user-4,0
recipe-645,떡갈비와 미니잡곡밥,user-4,0
recipe-646,리코타소스 연어샐러드,user-4,1
recipe-648,망고자몽드레싱 해산물전체,user-4,2
recipe-650,미역소스와 타르타르,user-4,0
recipe-651,발사믹소스를 곁들인 오리스테이크,user-4,2
recipe-652,방울토마토를 곁들인 너비아니구이와 쌈밥,user-4,0
recipe-656,복분자소스를 곁들인 닭테린,user-4,0
recipe-666,미나리오므라이스,user-4,2
recipe-668,딸기소스닭가슴살채소무침,user-4,2
recipe-673,꽃게살국,user-4,1
recipe-676,두릅비빔밥과 두부고추장양념,user-4,0
recipe-679,토마토떡볶이,user-4,1
recipe-680,소고기채소볶음,user-4,0
recipe-691,닭고기파스타,user-4,0
recipe-692,동글동글도넛,user-4,2
recipe-696,두부곤약파스타,user-4,0
recipe-698,라따뚜이,user-4,1
recipe-716,낙지브로콜리볶음,user-4,2
recipe-719,사과소스폭찹,user-4,0
recipe-729,로제파스타,user-4,0
recipe-730,가지라따뚜이,user-4,2
recipe-731,쪽갈비구이,user-4,2
recipe-733,실곤약냉파스타,user-4,1
recipe-734,명란프리타타,user-4,2
recipe-738,웰빙꼬치,user-4,2
recipe-739,매운닭날개구이,user-4,0
recipe-740,웰빙카레죽,user-4,0
recipe-755,리코타치즈 카프레제,user-4,2
recipe-756,연두부 카프레제,user-4,0
recipe-757,시금치크림치즈 빵,user-4,0
recipe-772,곤약 가스,user-4,0
recipe-773,"삼색나물, 토마토양념장",user-4,2
recipe-778,치아바타 피자빵,user-4,2
recipe-779,코코넛워터 토마토카레,user-4,0
recipe-783,토마토 채소 계란찜,user-4,0
recipe-795,한우굴라쉬,user-4,1
recipe-802,메밀면 샐러드,user-4,1
recipe-808,닭고기 바비큐,user-4,1
recipe-817,쇠고기 스튜,user-4,1
recipe-818,양송이버섯과 포도주스를 가미한 등심구이,user-4,1
recipe-820,새우살토마토스튜,user-4,1
recipe-825,요거트 파슬리소스를 곁들인 닭고기구이,user-4,2
recipe-830,구운 닭고기 샐러드와 저나트륨 과일 드레싱,user-4,0
recipe-836,지중해 소스를 곁들인 도미스테이크,user-4,1
recipe-841,과일퓨레수제함박스테이크,user-4,2
recipe-846,꽁치 양념구이,user-4,0
recipe-847,꽃게강정,user-4,2
recipe-850,두부 해산물 꼬치구이,user-4,2
recipe-857,오징어말이 케첩조림,user-4,2
recipe-863,닭고기 찰깨빵,user-4,2
recipe-878,감자피자,user-4,1
recipe-879,감자를 곁들인 야채스튜,user-4,2
recipe-889,대구 크림스튜,user-4,1
recipe-891,돼지고기 토마토 두부볶음,user-4,0
recipe-893,미니버거,user-4,0
recipe-903,에멘탈 치즈 퐁듀,user-4,2
recipe-911,펜네 파스타 샐러드,user-4,1
recipe-912,해산물 옥수수 오븐구이,user-4,0
recipe-946,누룽지 피자,user-4,1
recipe-948,두부 샌드위치,user-4,2
recipe-951,레몬이 들어간 새우 케밥,user-4,1
recipe-952,롤피자,user-4,1
recipe-964,서양식 달걀찜(시금치 퀴시),user-4,1
recipe-966,수퍼 브리또,user-4,1
recipe-969,야채 오믈렛,user-4,1
recipe-970,인도식만두구이(사모사),user-4,2
recipe-972,중국식 바비큐 폭립,user-4,1
recipe-984,토마토소스 달걀볶음,user-4,2
recipe-986,과일과 해산물을 곁들인 야채 전병,user-4,2
recipe-988,나스와 샐러드,user-4,1
recipe-998,토마토 쇠고기,user-4,1
recipe-1013,방울토마토 소박이,user-4,0
recipe-1026,모과 소스를 곁들인 채소두부,user-4,0
recipe-1028,새우살 두부완자 샐러드와 매실 생강 소스,user-4,1
recipe-1037,청국장 실곤약 파스타,user-4,2
recipe-1038,고소하고 담백한 너트국수,user-4,1
recipe-1046,세 가지 소스의 파스타,user-4,0
recipe-1047,블랙빈 곤약국수,user-4,1
recipe-1062,월남쌈우동면 & 저염토마토소스,user-4,1
recipe-1066,치즈 크러스트 튜나,user-4,1
recipe-1072,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,user-4,0
recipe-1075,삼겹살 토마토 로메스코소스,user-4,0
recipe-1076,머쉬룸 치킨 브리또,user-4,1
recipe-1078,라따뚜이 고구마 스틱과 수란의 만남,user-4,1
recipe-1080,와인두부를 이용한 저염 치즈 요거트 카나페,user-4,0
recipe-1093,고추장 라따뚜이,user-4,2
recipe-1095,감자전  피자,user-4,2
recipe-1096,치킨 화이타,user-4,2
recipe-1098,아보카도샐러드 & 병아리콩 그라탕,user-4,1
recipe-1102,토마토 가지 카프레제,user-4,0
recipe-1103,버섯샐러드,user-4,0
recipe-1112,검은콩국수,user-4,0
recipe-1113,겨자소스로 구운 산마샐러드,user-4,2
recipe-1127,토마토스프파스타,user-4,0
recipe-1129,오징어구이,user-4,2
recipe-1130,배숙구이,user-4,1
recipe-1133,토마토소고기장조림,user-4,2
recipe-1134,토마토소고기찜,user-4,0
recipe-1136,삼겹살꼬치구이,user-4,0
recipe-1148,새우와스테이크,user-4,2
recipe-1152,냉토마토파스타,user-4,1
recipe-1154,닭고기스테이크,user-4,0
recipe-1175,콩고기샐러드,user-4,1
recipe-1176,퀴노아닭가슴살샐러드,user-4,0
recipe-1177,바나나크림파스타,user-4,1
recipe-1182,로제소스라면,user-4,1
recipe-1197,새콤한연어샐러드,user-4,2
recipe-1200,세가지샐러드,user-4,2
recipe-1211,닭가슴살현미스테이크,user-4,1
recipe-1214,연어오븐구이,user-4,2
recipe-1223,콩비지포카치아 샌드위치,user-4,1
recipe-1225,해물아란치니,user-4,0
recipe-1234,토마토카레 채소볶음밥,user-4,2
recipe-1260,삼색샌드위치,user-4,1
recipe-1263,스테이크카나페,user-4,2
recipe-1264,꽃밥,user-4,0
recipe-1268,샐러드돈가스,user-4,1
recipe-1273,닭고기채소스파게티,user-4,2
recipe-1282,토마토오리볶음,user-4,1
recipe-1283,토마토두루치기,user-4,0
recipe-1285,대하조림,user-4,0
recipe-1290,고등어카레탕수,user-4,0
recipe-1301,망고샐러드,user-4,1
recipe-1302,토마토젤리,user-4,1
recipe-23,스트로베리 샐러드,user-5,1
recipe-26,모과 소스를 곁들인 채소두부,user-5,2
recipe-51,김치필라프 크런치롤,user-5,0
recipe-76,머쉬룸 치킨 브리또,user-5,1
recipe-103,버섯샐러드,user-5,2
recipe-176,퀴노아닭가슴살샐러드,user-5,0
recipe-185,유자샐러드라면,user-5,2
recipe-204,백김치주꾸미샐러드,user-5,1
recipe-208,생선카레튀김,user-5,2
recipe-210,주꾸미샐러드,user-5,1
recipe-260,삼색샌드위치,user-5,1
recipe-268,샐러드돈가스,user-5,2
recipe-301,망고샐러드,user-5,0
recipe-332,머스터드 드레싱을 이용한 레즈와즈 샐러드,user-5,2
recipe-333,마늘드레싱을 곁들인 키위샐러드,user-5,1
recipe-338,건강그린 샐러드와 고소한 두유드레싱,user-5,1
recipe-339,배즙 오징어 샐러드,user-5,0
recipe-345,동태살 채소 말이,user-5,0
recipe-392,타르타르 소스를 곁들인 라이스버거,user-5,1
recipe-431,청포묵 샐러드,user-5,2
recipe-434,고추장 감자 샐러드,user-5,0
recipe-443,토마토샐러드라면,user-5,1
recipe-510,된장 크림 소스를 곁들인 잡곡 오므라이스,user-5,0
recipe-524,백김치닭살샐러드,user-5,1
recipe-538,묵은지고등어와 새우말이꼬치,user-5,0
recipe-549,과일겨자채,user-5,1
recipe-596,룰룰랄라,user-5,2
recipe-668,딸기소스닭가슴살채소무침,user-5,2
recipe-749,유린기,user-5,0
recipe-802,메밀면 샐러드,user-5,0
recipe-825,요거트 파슬리소스를 곁들인 닭고기구이,user-5,2
recipe-830,구운 닭고기 샐러드와 저나트륨 과일 드레싱,user-5,1
recipe-858,오징어보쌈과 저나트륨 된장소스,user-5,2
recipe-893,미니버거,user-5,2
recipe-906,담양식떡갈비&야채쌈,user-5,0
recipe-949,라이스페이퍼 새우롤,user-5,2
recipe-956,양상추샐러드 & 과일드레싱,user-5,2
recipe-966,수퍼 브리또,user-5,2
recipe-1023,스트로베리 샐러드,user-5,2
recipe-1026,모과 소스를 곁들인 채소두부,user-5,1
recipe-1051,김치필라프 크런치롤,user-5,2
recipe-1076,머쉬룸 치킨 브리또,user-5,2
recipe-1103,버섯샐러드,user-5,2
recipe-1176,퀴노아닭가슴살샐러드,user-5,2
recipe-1185,유자샐러드라면,user-5,0
recipe-1204,백김치주꾸미샐러드,user-5,2
recipe-1208,생선카레튀김,user-5,1
recipe-1210,주꾸미샐러드,user-5,0
recipe-1260,삼색샌드위치,user-5,2
recipe-1268,샐러드돈가스,user-5,1
recipe-1301,망고샐러드,user-5,1
recipe-237,닭봉주먹밥,user-5,2
recipe-556,톳비빔밥과 버섯고추장양념,user-5,0
recipe-670,시래기리조또,user-5,1
recipe-976,시래기닭조림,user-5,1
recipe-987,낫토 시래기 라이스전,user-5,0
recipe-1237,닭봉주먹밥,user-5,1
recipe-64,닭가슴살 오꼬노미야끼,user-5,1
recipe-508,아삭한 숙주로 볶아 더 건강한 오리 볶음밥,user-5,1
recipe-1064,닭가슴살 오꼬노미야끼,user-5,0
recipe-3,오색지라시 스시,user-6,1
